parentR,childR
http://ru.wikipedia.org/wiki/Российская_академия_наук,http://ru.wikipedia.org/wiki/Институт_спектроскопии_РАН
http://ru.wikipedia.org/wiki/Кабинет_министров_Украины,http://ru.wikipedia.org/wiki/Министерство_юстиции_Украины
http://ru.wikipedia.org/wiki/Кабинет_министров_Украины,http://ru.wikipedia.org/wiki/Министерство_образования_и_науки_Украины
http://ru.wikipedia.org/wiki/Съезд_КПК,http://ru.wikipedia.org/wiki/Центральная_комиссия_КПК_по_проверке_дисциплины
http://ru.wikipedia.org/wiki/Общие_СС,http://ru.wikipedia.org/wiki/Главное_административно-хозяйственное_управление_СС
http://ru.wikipedia.org/wiki/Общие_СС,http://ru.wikipedia.org/wiki/Главное_управление_кадров_СС
http://ru.wikipedia.org/wiki/Общие_СС,http://ru.wikipedia.org/wiki/Главное_судебное_управление_СС
http://ru.wikipedia.org/wiki/Министерство_иностранных_дел_и_торговли_Австралии,http://ru.wikipedia.org/wiki/Австралийский_центр_международных_сельскохозяйственных_исследований
http://ru.wikipedia.org/wiki/Совет_народных_комиссаров_СССР,http://ru.wikipedia.org/wiki/Государственное_политическое_управление_при_НКВД_РСФСР
http://ru.wikipedia.org/wiki/Национальное_управление_океанических_и_атмосферных_исследований,http://ru.wikipedia.org/wiki/Национальная_метеорологическая_служба
http://ru.wikipedia.org/wiki/Президент_Украины,http://ru.wikipedia.org/wiki/Антимонопольный_комитет_Украины
http://ru.wikipedia.org/wiki/Банк_Англии,http://ru.wikipedia.org/wiki/Комитет_по_денежной_политике_Банка_Англии
http://ru.wikipedia.org/wiki/Совет_Европы,http://ru.wikipedia.org/wiki/Конгресс_местных_и_региональных_властей_Европы
http://ru.wikipedia.org/wiki/ФИФА,http://ru.wikipedia.org/wiki/Азиатская_конфедерация_футбола
http://ru.wikipedia.org/wiki/Министерство_внутренних_дел_США,http://ru.wikipedia.org/wiki/Геологическая_служба_США
http://ru.wikipedia.org/wiki/Министерство_обороны_США,http://ru.wikipedia.org/wiki/Департамент_армии_Соединенных_Штатов
http://ru.wikipedia.org/wiki/Российская_академия_наук,http://ru.wikipedia.org/wiki/Институт_космических_исследований_РАН
http://ru.wikipedia.org/wiki/Министерство_генерального_прокурора_Австралии,http://ru.wikipedia.org/wiki/Австралийская_комиссия_по_преступности
http://ru.wikipedia.org/wiki/Кабинет_министров_Украины,http://ru.wikipedia.org/wiki/Министерство_экономического_развития_и_торговли_Украины
http://ru.wikipedia.org/wiki/Правительство_Польши,http://ru.wikipedia.org/wiki/Министерство_науки_и_высшего_образования_Польши
http://ru.wikipedia.org/wiki/Правительство_Польши,http://ru.wikipedia.org/wiki/Министерство_внутренних_дел_и_администрации_(Польша)
http://ru.wikipedia.org/wiki/Государственный_совет_КНР,http://ru.wikipedia.org/wiki/Министерство_контроля_КНР
http://ru.wikipedia.org/wiki/Министерство_обороны_Японии,http://ru.wikipedia.org/wiki/Штаб_оборонной_разведки
http://ru.wikipedia.org/wiki/Национал-социалистическая_немецкая_рабочая_партия,http://ru.wikipedia.org/wiki/Юнгфольк
http://ru.wikipedia.org/wiki/СС,http://ru.wikipedia.org/wiki/Общие_СС
http://ru.wikipedia.org/wiki/Организация_экономического_сотрудничества_и_развития,http://ru.wikipedia.org/wiki/Международная_программа_по_оценке_образовательных_достижений_учащихся
http://ru.wikipedia.org/wiki/Министерство_обороны_Австралии,http://ru.wikipedia.org/wiki/Организация_оборонной_науки_и_техники_Австралии
